Date,Source,Number of People,Check-in Date,Check-out Date,Hotel name,Address,Room Type,Distance from attraction,Deal Info,price_usd,Distance from Attraction,price_cad,booking_lead_time,length_of_stay,day_of_week,month,week_of_year,is_weekend,district
2025-09-21,booking.com,2.0,2025-10-03,2025-10-06,MMG Executive Suite - VIEWS FROM THE TOP,"Entertainment District, Toronto (Entertainment District)",One-Bedroom Apartment,,,291,0.7,404.49,8,3,Friday,October,40,True,Entertainment District
2025-09-21,booking.com,2.0,2025-10-03,2025-10-06,Toronto Bloor & Yonge Luxury Condo,"The Village, Toronto (The Village)",One-Bedroom Apartment,,,163,1.0,226.57,8,3,Friday,October,40,True,The Village
2025-09-21,booking.com,2.0,2025-10-03,2025-10-06,Etobicoke Townhouse Minutes Away from Waterfront,"Etobicoke, Toronto",Two-Bedroom Apartment with Terrace,,,178,8.6,247.42,8,3,Friday,October,40,True,Etobicoke
2025-09-21,booking.com,2.0,2025-10-03,2025-10-06,Unbeatable Lake View 1bd & den in Downtown Toronto,"Downtown Toronto, Toronto",One-Bedroom Apartment,,,241,1.1,334.99,8,3,Friday,October,40,True,Downtown Toronto
2025-09-21,booking.com,2.0,2025-10-03,2025-10-06,Modern Apartments 2BR 2BA Lillian St with Balcony,Toronto,Two-Bedroom Apartment with Balcony,,Late Escape Deal,219,3.9,304.41,8,3,Friday,October,40,True,
2025-09-21,booking.com,2.0,2025-10-03,2025-10-06,A Stunning Chalet Style Home,"Etobicoke, Toronto",Deluxe Quadruple Room,,,105,11.9,145.95,8,3,Friday,October,40,True,Etobicoke
2025-09-21,booking.com,2.0,2025-10-03,2025-10-06,Beautiful house near Eglinton GO,"Scarborough, Toronto",Three-Bedroom House,,,232,10.1,322.48,8,3,Friday,October,40,True,Scarborough
2025-09-21,booking.com,2.0,2025-10-03,2025-10-06,Modern Condo 1 BD 1BA with a Sofabed Downtown,"Fashion District, Toronto (Fashion District)",Apartment,,,190,1.2,264.1,8,3,Friday,October,40,True,Fashion District
2025-09-21,booking.com,2.0,2025-10-03,2025-10-06,"Modern 1BR King Suite, Central Downtown Toronto","Downtown Toronto, Toronto",One-Bedroom Apartment,,,290,1.6,403.1,8,3,Friday,October,40,True,Downtown Toronto
2025-09-21,booking.com,2.0,2025-10-03,2025-10-06,Casa Hotel Contemporary 2BR Suite w Patio & BBQ,Toronto,Two-Bedroom House,,,193,2.9,268.27,8,3,Friday,October,40,True,
2025-09-21,booking.com,2.0,2025-10-03,2025-10-06,N7 Castle Green Retreat-Hot Tub,"Etobicoke, Toronto",Three-Bedroom House,,,425,8.7,590.75,8,3,Friday,October,40,True,Etobicoke
2025-09-21,booking.com,2.0,2025-10-03,2025-10-06,Private Balcony Studio Apartment for 5 People at Queen Street Downtown,"Downtown Toronto, Toronto",Two-Bedroom Apartment,,,192,0.9,266.88,8,3,Friday,October,40,True,Downtown Toronto
2025-09-21,booking.com,2.0,2025-10-03,2025-10-06,Beautiful Lower level 2 bedroom aprt,Toronto,Two-Bedroom Apartment,,,161,4.0,223.79,8,3,Friday,October,40,True,
2025-09-21,booking.com,2.0,2025-10-03,2025-10-06,Shangri-La Toronto,"Entertainment District, Toronto (Entertainment District)",Deluxe King Room,,,462,0.3,642.18,8,3,Friday,October,40,True,Entertainment District
2025-09-21,booking.com,2.0,2025-10-03,2025-10-06,2BR 2BA Suite with Sofa Bed by Financial District,"Entertainment District, Toronto (Entertainment District)",Two-Bedroom Apartment with City View,,,322,0.3,447.58,8,3,Friday,October,40,True,Entertainment District
2025-09-21,booking.com,2.0,2025-10-03,2025-10-06,The St. Regis Toronto,"Financial District, Toronto (Financial District)","Deluxe, King Bed, Guest room, 1 King, City view",,,449,0.2,624.11,8,3,Friday,October,40,True,Financial District
2025-09-21,booking.com,2.0,2025-10-03,2025-10-06,Vita House near Rogers Stadium and Yorkdale Shopping Center,"North York, Toronto",Queen Room,,Late Escape Deal,68,8.5,94.52,8,3,Friday,October,40,True,North York
2025-09-21,booking.com,2.0,2025-10-03,2025-10-06,The Roland Inviting 2BR Basement Suite in Downtown Toronto,"Old Town Toronto, Toronto (Old Town Toronto)",Suite,,,214,1.3,297.46,8,3,Friday,October,40,True,Old Town
2025-09-21,booking.com,2.0,2025-10-03,2025-10-06,Classy and Luxury 2 bedroom apartment 5 mins to Dundas Square,"The Village, Toronto (The Village)",Two-Bedroom Apartment,,,372,0.5,517.08,8,3,Friday,October,40,True,The Village
2025-09-21,booking.com,2.0,2025-10-03,2025-10-06,The Drake Hotel,"West Queen West, Toronto (West Queen West)",Crash Pad,,,264,2.2,366.96,8,3,Friday,October,40,True,West Queen West
2025-09-21,booking.com,2.0,2025-10-03,2025-10-06,1BR Apartment Near Queen West,Toronto,Classic One-Bedroom Apartment with King Bed,,,169,2.9,234.91,8,3,Friday,October,40,True,
2025-09-21,booking.com,2.0,2025-10-03,2025-10-06,Luxury & Modern Suite - Right by Dundas Square,"The Village, Toronto (The Village)",Two-Bedroom Apartment with City View,,,359,0.5,499.01,8,3,Friday,October,40,True,The Village
2025-09-21,booking.com,2.0,2025-10-03,2025-10-06,Luxury Suites at Military Trail,"Scarborough, Toronto",Deluxe Queen Room,,,120,13.7,166.8,8,3,Friday,October,40,True,Scarborough
2025-09-21,booking.com,2.0,2025-10-03,2025-10-06,SoHo Residences Toronto,"Entertainment District, Toronto (Entertainment District)",One-Bedroom Premier Apartment,,,407,0.7,565.73,8,3,Friday,October,40,True,Entertainment District
2025-09-21,booking.com,2.0,2025-10-03,2025-10-06,Downtown CN Tower View Condo with Pool Hot tub and Gym,"Entertainment District, Toronto (Entertainment District)",Apartment,,,298,0.7,414.22,8,3,Friday,October,40,True,Entertainment District
2025-09-21,booking.com,2.0,2025-10-03,2025-10-06,Executive 1 Bedroom Condo sleeps 2,"Downtown Toronto, Toronto",One-Bedroom Apartment,,,253,1.5,351.67,8,3,Friday,October,40,True,Downtown Toronto
2025-09-21,booking.com,2.0,2025-10-03,2025-10-06,Willowdale Hotel Toronto North York,"North York, Toronto",Small Double Room,,,169,8.0,234.91,8,3,Friday,October,40,True,North York
2025-09-21,booking.com,2.0,2025-10-03,2025-10-06,University of Toronto UTSG Suites,"Bloor-Yorkville, Toronto (Bloor-Yorkville)",One-Bedroom Apartment,,,294,1.4,408.66,8,3,Friday,October,40,True,Bloor-Yorkville
2025-09-21,booking.com,2.0,2025-10-03,2025-10-06,Downtown Oasis Condo with Balcony & Free Parking,"Downtown Toronto, Toronto",Two-Bedroom Apartment,,,303,1.1,421.17,8,3,Friday,October,40,True,Downtown Toronto
2025-09-21,booking.com,2.0,2025-10-03,2025-10-06,Stylish & Pet-Friendly 2BR Suite in Trendy Leslieville with Portable AC Nearest Intersection Eastern Ave,Toronto,Apartment,,,199,1.9,276.61,8,3,Friday,October,40,True,
2025-09-21,booking.com,2.0,2025-10-03,2025-10-06,specious private room with a washroom,Toronto,Family Room with Private Bathroom,,,87,5.7,120.93,8,3,Friday,October,40,True,
2025-09-21,booking.com,2.0,2025-10-03,2025-10-06,Delight 2BR Apartment in Downtown Toronto - Free Parking,"Downtown Toronto, Toronto",Two-Bedroom Apartment,,,711,1.1,988.29,8,3,Friday,October,40,True,Downtown Toronto
2025-09-21,booking.com,2.0,2025-10-03,2025-10-06,1BR Space - Downtown Toronto,"Entertainment District, Toronto (Entertainment District)",Apartment with City View,,,206,0.6,286.34,8,3,Friday,October,40,True,Entertainment District
2025-09-21,booking.com,2.0,2025-10-03,2025-10-06,Yorkmills and Bayview !A Spacious and Modern Private Bdr with Shared Bathroom,"North York, Toronto",Queen Room with Shared Bathroom,,,71,6.6,98.69,8,3,Friday,October,40,True,North York
2025-09-21,booking.com,2.0,2025-10-03,2025-10-06,Taste Of Little Italy-Proud Canadian Owned,"Little Italy, Toronto (Little Italy)",Deluxe Double Room,,,192,1.6,266.88,8,3,Friday,October,40,True,Little Italy
2025-09-21,booking.com,2.0,2025-10-03,2025-10-06,Yorkmills and Bayview !B Spacious and Stylish Private Bdr with Shared Bathroom,"North York, Toronto",Queen Room with Shared Bathroom,,,70,6.5,97.3,8,3,Friday,October,40,True,North York
2025-09-21,booking.com,2.0,2025-10-03,2025-10-06,Saint Lawrence Residences and Suites,"Old Town Toronto, Toronto (Old Town Toronto)",Queen Room with Shared Bathroom,,,160,0.5,222.4,8,3,Friday,October,40,True,Old Town
2025-09-21,booking.com,2.0,2025-10-03,2025-10-06,"Quiet & Comfortable Double Private Room, Free Parking","North York, Toronto",Queen Room with Shared Bathroom,,,106,8.6,147.34,8,3,Friday,October,40,True,North York
2025-09-21,booking.com,2.0,2025-10-03,2025-10-06,RoryHouse,Toronto,Standard Queen Room,,,73,7.1,101.47,8,3,Friday,October,40,True,
2025-09-21,booking.com,2.0,2025-10-03,2025-10-06,Modern 1BR Condo in Church Yonge Corridor,"Bloor-Yorkville, Toronto (Bloor-Yorkville)",Apartment,,,241,1.3,334.99,8,3,Friday,October,40,True,Bloor-Yorkville
2025-09-21,booking.com,2.0,2025-10-03,2025-10-06,Chapman H,Toronto,One-Bedroom Apartment,,,156,5.3,216.84,8,3,Friday,October,40,True,
2025-09-21,booking.com,2.0,2025-10-03,2025-10-06,1 Bedroom with Balcony on Bay St,"Downtown Toronto, Toronto",Apartment,,,199,0.9,276.61,8,3,Friday,October,40,True,Downtown Toronto
2025-09-21,booking.com,2.0,2025-10-03,2025-10-06,Chic 2-Bedroom Condo in the Heart of Yorkville,"Bloor-Yorkville, Toronto (Bloor-Yorkville)",Apartment,,,273,1.5,379.47,8,3,Friday,October,40,True,Bloor-Yorkville
2025-09-21,booking.com,2.0,2025-10-03,2025-10-06,Yorkmills and Bayview !C Cozy & Stylish Private Bdr with Shared Bathroom,"North York, Toronto",Queen Room with Shared Bathroom,,,63,6.6,87.57,8,3,Friday,October,40,True,North York
2025-09-21,booking.com,2.0,2025-10-03,2025-10-06,Queen Street AC SUITE-Free Wifi& Self Checkin,"Entertainment District, Toronto (Entertainment District)",Triple Room with City View,,,239,0.3,332.21,8,3,Friday,October,40,True,Entertainment District
2025-09-21,booking.com,2.0,2025-10-03,2025-10-06,Studio Gem in the lovely Waterfront Communities,"Old Town Toronto, Toronto (Old Town Toronto)",One-Bedroom Apartment,,,198,0.5,275.22,8,3,Friday,October,40,True,Old Town
2025-09-21,booking.com,2.0,2025-10-03,2025-10-06,Modern & Bright 2BR Suite - Stay Street,"Leslieville, Toronto (Leslieville)",Suite,,,143,3.3,198.77,8,3,Friday,October,40,True,Leslieville
2025-09-21,booking.com,2.0,2025-10-03,2025-10-06,Upper Beaches Apartment,Toronto,One-Bedroom Apartment,,,184,3.6,255.76,8,3,Friday,October,40,True,
2025-09-21,booking.com,2.0,2025-10-03,2025-10-06,Luxury 2 Queen Beds Suite with Private Bathroom near Downsview Park Subway easy access Downtown,"North York, Toronto",Quadruple Room with Private Bathroom,,,123,7.4,170.97,8,3,Friday,October,40,True,North York
2025-09-21,booking.com,2.0,2025-10-03,2025-10-06,Modern Lakefront Escape Walk to Waterfront,"Downtown Toronto, Toronto",Apartment,,,255,1.2,354.45,8,3,Friday,October,40,True,Downtown Toronto
2025-09-21,booking.com,2.0,2025-10-03,2025-10-06,Luxury Downtown Retreat Condo in Prime Location,"Yonge - Dundas, Toronto (Yonge - Dundas)",Apartment,,,290,0.2,403.1,8,3,Friday,October,40,True,Yonge - Dundas
2025-09-21,booking.com,2.0,2025-10-03,2025-10-06,"BEAUTIFUL CANADIAN PLACE-Near Scotia Bank Arena, CN Tower, Union n Bars","Fashion District, Toronto (Fashion District)",Double Room,,,120,1.1,166.8,8,3,Friday,October,40,True,Fashion District
2025-09-21,booking.com,2.0,2025-10-03,2025-10-06,132 Chatham ave,Toronto,One-Bedroom Apartment,,,124,3.0,172.36,8,3,Friday,October,40,True,
2025-09-21,booking.com,2.0,2025-10-03,2025-10-06,Central Toronto Economical Stay-Stress Free Checkin,"Downtown Toronto, Toronto",Budget Triple Room,,,129,0.3,179.31,8,3,Friday,October,40,True,Downtown Toronto
2025-09-21,booking.com,2.0,2025-10-03,2025-10-06,Sunset Views in Chic Condo by Cn Tower,"Entertainment District, Toronto (Entertainment District)",Apartment with City View,,,246,0.6,341.94,8,3,Friday,October,40,True,Entertainment District
2025-09-21,booking.com,2.0,2025-10-03,2025-10-06,Dairy Homestay,"Scarborough, Toronto",Double Room with Shared Toilet,,,77,8.3,107.03,8,3,Friday,October,40,True,Scarborough
2025-09-21,booking.com,2.0,2025-10-03,2025-10-06,BIG Oasis Studio near Airport YYZ,Toronto,Studio,,,140,10.3,194.6,8,3,Friday,October,40,True,
2025-09-21,booking.com,2.0,2025-10-03,2025-10-06,"King-Queen Walk-in Residence - Walk to CN TOWER,SUBWAY,CONCERTS,PUBS,PARKING","Entertainment District, Toronto (Entertainment District)",Comfort Quadruple Room,,,156,0.7,216.84,8,3,Friday,October,40,True,Entertainment District
2025-09-21,booking.com,2.0,2025-10-03,2025-10-06,Lower Penthouse Suite with Pools & Sunset Views,"Scarborough, Toronto",Two-Bedroom Apartment,,Late Escape Deal,126,11.0,175.14,8,3,Friday,October,40,True,Scarborough
2025-09-21,booking.com,2.0,2025-10-03,2025-10-06,Scarborough Townhouse,"Scarborough, Toronto",Double Room,,,74,12.2,102.86,8,3,Friday,October,40,True,Scarborough
2025-09-21,booking.com,2.0,2025-10-03,2025-10-06,Entire Basement Apartment,"Etobicoke, Toronto",Three-Bedroom Apartment,,,229,9.8,318.31,8,3,Friday,October,40,True,Etobicoke
2025-09-21,booking.com,2.0,2025-10-03,2025-10-06,Lovely condo near Lake Ontario,"Etobicoke, Toronto",One-Bedroom Apartment,,,358,5.7,497.62,8,3,Friday,October,40,True,Etobicoke
2025-09-21,booking.com,2.0,2025-10-03,2025-10-06,"Newly Renovated 3BR North York Bungalow with Backyard Patio & Volleyball Set! Close to Rogers Stadium, TTC Subway Access, Perfect for Family Travel, Group Trips or Work Stays!","North York, Toronto",Three-Bedroom Home,,,166,9.5,230.74,8,3,Friday,October,40,True,North York
2025-09-21,booking.com,2.0,2025-10-03,2025-10-06,Best Downtown Toronto View!,"Entertainment District, Toronto (Entertainment District)",One-Bedroom Apartment,,,259,0.7,360.01,8,3,Friday,October,40,True,Entertainment District
2025-09-21,booking.com,2.0,2025-10-03,2025-10-06,BLOOR ST DOWNTOWN SUITE FULL APARTMENT -Private Patio,"Downtown Toronto, Toronto",Two-Bedroom Apartment,,,218,1.3,303.02,8,3,Friday,October,40,True,Downtown Toronto
2025-09-21,booking.com,2.0,2025-10-03,2025-10-06,Royal Retreat 1B Condo in Downtown Toronto Yorkville,"Downtown Toronto, Toronto",Apartment,,,300,0.9,417.0,8,3,Friday,October,40,True,Downtown Toronto
2025-09-21,booking.com,2.0,2025-10-03,2025-10-06,"Richview Gardens Suite, 3-bdr","Etobicoke, Toronto",Three-Bedroom Apartment,,,236,8.9,328.04,8,3,Friday,October,40,True,Etobicoke
2025-09-21,booking.com,2.0,2025-10-03,2025-10-06,Garden Nook Space Share,"Scarborough, Toronto",One-Bedroom Apartment,,,87,5.8,120.93,8,3,Friday,October,40,True,Scarborough
2025-09-21,booking.com,2.0,2025-10-03,2025-10-06,"Private Rooms, Free Parking, Full Kitchen, Best Prices in Town- York University Heights","North York, Toronto",Budget Double Room,,,70,9.2,97.3,8,3,Friday,October,40,True,North York
2025-09-21,booking.com,2.0,2025-10-03,2025-10-06,"Skyline Suites - Walk to MTCC, ACC, Rogers Centre & Entertainment District","Entertainment District, Toronto (Entertainment District)",1 Bedroom City Suite,,,236,0.7,328.04,8,3,Friday,October,40,True,Entertainment District
2025-09-21,booking.com,2.0,2025-10-03,2025-10-06,Liberty Village Home 5 mins to Lakeshore!,"Downtown Toronto, Toronto",One-Bedroom Apartment,,,226,1.8,314.14,8,3,Friday,October,40,True,Downtown Toronto
2025-09-21,booking.com,2.0,2025-10-03,2025-10-06,Luxury Condo on Bay Street,"Downtown Toronto, Toronto",Two-Bedroom Apartment,,,423,0.9,587.97,8,3,Friday,October,40,True,Downtown Toronto
2025-09-21,booking.com,2.0,2025-10-03,2025-10-06,Cozy Downtown 1BR Den Free Parking near CN Tower,"Downtown Toronto, Toronto",Two-Bedroom Apartment,,,211,1.2,293.29,8,3,Friday,October,40,True,Downtown Toronto
2025-09-21,booking.com,2.0,2025-10-03,2025-10-06,Richview Gardens Apartment,"Etobicoke, Toronto",Two-Bedroom Apartment,,,163,8.9,226.57,8,3,Friday,October,40,True,Etobicoke
2025-09-21,booking.com,2.0,2025-10-03,2025-10-06,Lovely home in Leslieville,"Leslieville, Toronto (Leslieville)",Two-Bedroom Villa,,,162,2.5,225.18,8,3,Friday,October,40,True,Leslieville
2025-09-21,booking.com,2.0,2025-10-03,2025-10-06,2 bedrooms toronto suites,"Downtown Toronto, Toronto",Deluxe King Suite,,,963,1.3,1338.57,8,3,Friday,October,40,True,Downtown Toronto
2025-09-21,booking.com,2.0,2025-10-03,2025-10-06,QUEEN-KING ST Stay with Private Patio- Unbeatable Location,"Downtown Toronto, Toronto",Triple Room with Balcony,,,235,0.9,326.65,8,3,Friday,October,40,True,Downtown Toronto
2025-09-21,booking.com,2.0,2025-10-03,2025-10-06,Dreamy Chic Toronto Getaway,"Fashion District, Toronto (Fashion District)",One-Bedroom Apartment,,,290,1.2,403.1,8,3,Friday,October,40,True,Fashion District
2025-09-21,booking.com,2.0,2025-10-03,2025-10-06,"Maple Leaf Stay-Walk to UOFT,DT,STREET CARS,BARS,ROM-Free Wifi","Downtown Toronto, Toronto",Deluxe Double Room,,,150,1.1,208.5,8,3,Friday,October,40,True,Downtown Toronto
2025-09-21,booking.com,2.0,2025-10-03,2025-10-06,Toronto Uptown 1 - Bus to Downtown,"North York, Toronto",Double Room,,Late Escape Deal,89,8.1,123.71,8,3,Friday,October,40,True,North York
2025-09-21,booking.com,2.0,2025-10-03,2025-10-06,"Hidden 3BR Gem with Workspace, Fast wifi and Parking","Scarborough, Toronto",Holiday Home,,,268,6.2,372.52,8,3,Friday,October,40,True,Scarborough
2025-09-21,booking.com,2.0,2025-10-03,2025-10-06,"Spacious 1-Bdr Condo by CN Tower 4 Guests, Parking Included","Entertainment District, Toronto (Entertainment District)",One-Bedroom Apartment,,,294,0.7,408.66,8,3,Friday,October,40,True,Entertainment District
2025-09-21,booking.com,2.0,2025-10-03,2025-10-06,Quaint and Cozy Haven,"Scarborough, Toronto",Three-Bedroom House,,,144,12.0,200.16,8,3,Friday,October,40,True,Scarborough
2025-09-21,booking.com,2.0,2025-10-03,2025-10-06,INFIVILLA King Suites & Towers Soho Toronto,"Entertainment District, Toronto (Entertainment District)",One-Bedroom Apartment,,,235,0.7,326.65,8,3,Friday,October,40,True,Entertainment District
2025-09-21,booking.com,2.0,2025-10-03,2025-10-06,Clearbrooke Gem- Bright Private Bedroom close to YYZ,"Etobicoke, Toronto",Queen Room with Shared Bathroom,,,78,10.2,108.42,8,3,Friday,October,40,True,Etobicoke
2025-09-21,booking.com,2.0,2025-10-03,2025-10-06,Best Choice for Travellers,"Scarborough, Toronto",Three-Bedroom House,,,278,9.2,386.42,8,3,Friday,October,40,True,Scarborough
2025-09-21,booking.com,2.0,2025-10-03,2025-10-06,Bright and Cozy 4 Bedrooms Home near Toronto,"Scarborough, Toronto",Four-Bedroom House,,,276,7.9,383.64,8,3,Friday,October,40,True,Scarborough
2025-09-21,booking.com,2.0,2025-10-03,2025-10-06,4 Bedrooms or 2 bedrooms house near Fairview Mall and 401 & DVP,"North York, Toronto",Two-Bedroom House,,,250,9.3,347.5,8,3,Friday,October,40,True,North York
2025-09-21,booking.com,2.0,2025-10-03,2025-10-06,Northwood,"North York, Toronto",Deluxe Queen Room,,,98,9.9,136.22,8,3,Friday,October,40,True,North York
2025-09-21,booking.com,2.0,2025-10-03,2025-10-06,Guest House Basement - Master Bedrooms in Bayview Village,"North York, Toronto",King Room,,,92,9.6,127.88,8,3,Friday,October,40,True,North York
2025-09-21,booking.com,2.0,2025-10-03,2025-10-06,Exquisitely Furnished 1BR Suite in DWTN Toronto,"Downtown Toronto, Toronto",One-Bedroom Apartment,,,250,1.1,347.5,8,3,Friday,October,40,True,Downtown Toronto
2025-09-21,booking.com,2.0,2025-10-03,2025-10-06,Carlton House,"Cabbagetown, Toronto (Cabbagetown)",King Room,,,124,1.3,172.36,8,3,Friday,October,40,True,Cabbagetown
2025-09-21,booking.com,2.0,2025-10-03,2025-10-06,KingBed & Bunkbed & Terrace,"Downtown Toronto, Toronto",Two-Bedroom Apartment,,,262,1.2,364.18,8,3,Friday,October,40,True,Downtown Toronto
2025-09-21,booking.com,2.0,2025-10-03,2025-10-06,Luxurious Spa Retreat - Toronto Escape,"North York, Toronto",Villa,,,784,6.1,1089.76,8,3,Friday,October,40,True,North York
2025-09-21,booking.com,2.0,2025-10-03,2025-10-06,Grand 3 BR Toronto Victorian Entire Home,"Cabbagetown, Toronto (Cabbagetown)",Three-Bedroom Townhouse,,,409,0.9,568.51,8,3,Friday,October,40,True,Cabbagetown
